Date,Order#,Type,SKU,Product Name,Size,QTY,Retail,Total,Current Price,Discount,Sub Total,Voucher,Grand Total,Month,day_of_month
2024-09-07,ORD-002913,Event,SKU-000966,Kairo Tee 762,S,1,336000,336000,170000,166000,170000,0,170000,2024-09-01,7
2024-09-07,ORD-002895,Website-Online,SKU-001045,Alya Outer 883,L-XL,1,419000,419000,419000,0,419000,0,419000,2024-09-01,7
2024-09-07,ORD-002955,Website-Online,SKU-000712,Nova Shirt 654,S,1,341000,341000,341000,0,341000,0,341000,2024-09-01,7
2024-09-07,ORD-002921,Event,SKU-000867,Vela Skirt 715,XL,1,384000,384000,195000,189000,195000,0,195000,2024-09-01,7
2024-09-07,ORD-002901,Store,SKU-000907,Alya Skirt 218,M,1,231000,231000,231000,0,231000,0,231000,2024-09-01,7
2024-09-07,ORD-002888,Website-Online,SKU-001047,Alya Outer 883,S-M,1,419000,419000,419000,0,419000,0,419000,2024-09-01,7
2024-09-07,ORD-002955,Website-Online,SKU-001059,Kairo Vest 891,ALL SIZE,1,278000,278000,278000,0,278000,0,278000,2024-09-01,7
2024-09-07,ORD-002947,Event,SKU-000627,Sora Shirt 578,S,1,337000,337000,171000,166000,171000,0,171000,2024-09-01,7
2024-09-07,ORD-002890,Event,SKU-000963,Nara Jacket 834,S,1,233000,233000,180000,53000,180000,0,180000,2024-09-01,7
2024-09-07,ORD-002953,Event,SKU-000788,Kairo Tee 762,L,1,336000,336000,170000,166000,170000,0,170000,2024-09-01,7
2024-09-07,ORD-002910,Event,SKU-001053,Nova Blouse 884,XL,1,278000,278000,221000,57000,221000,70000,151000,2024-09-01,7
2024-09-07,ORD-002924,Event,SKU-000784,Nara Top 714,M,1,231000,231000,190000,41000,190000,0,190000,2024-09-01,7
2024-09-07,ORD-002946,Event,SKU-000640,Sora Dress 566,S,1,375000,375000,190000,185000,190000,0,190000,2024-09-01,7
2024-09-07,ORD-002908,Event,SKU-001052,Kairo Tee 856,XL,1,274000,274000,218000,56000,218000,70000,148000,2024-09-01,7
2024-09-07,ORD-002939,Event,SKU-000775,Cedar Shirt 707,S,1,229000,229000,188000,41000,188000,0,188000,2024-09-01,7
2024-09-08,ORD-002959,Website-Online,SKU-001046,Cedar Top 885,XL,1,264000,264000,264000,0,264000,0,264000,2024-09-01,8
2024-09-08,ORD-002987,Website-Online,SKU-001067,Alya Vest 792,S,1,241000,241000,241000,0,241000,0,241000,2024-09-01,8
2024-09-08,ORD-002968,Event,SKU-001057,Mika Blouse 889,L,1,289000,289000,217000,72000,217000,36000,181000,2024-09-01,8
2024-09-08,ORD-002970,Event,SKU-001022,Kairo Tee 856,M,1,274000,274000,218000,56000,218000,0,218000,2024-09-01,8
2024-09-08,ORD-002961,Website-Online,SKU-001034,Mika Skirt 875,S-M,1,435000,435000,435000,0,435000,0,435000,2024-09-01,8
2024-09-08,ORD-002988,Website-Online,SKU-000985,Alya Blouse 824,L,1,168000,168000,168000,0,168000,0,168000,2024-09-01,8
2024-09-08,ORD-002997,Website-Online,SKU-001044,Luna Blouse 874,L-XL,1,378000,378000,378000,0,378000,0,378000,2024-09-01,8
2024-09-08,ORD-002959,Website-Online,SKU-000916,Iris Dress 735,XL,1,238000,238000,238000,0,238000,0,238000,2024-09-01,8
2024-09-08,ORD-003009,Website-Online,SKU-001048,Mika Skirt 875,L-XL,1,435000,435000,435000,0,435000,0,435000,2024-09-01,8
2024-09-08,ORD-002980,Website-Online,SKU-001065,Nova Dress 783,S,1,227000,227000,227000,0,227000,0,227000,2024-09-01,8
2024-09-08,ORD-002964,Event,SKU-001031,Nova Blouse 884,M,1,278000,278000,221000,57000,221000,0,221000,2024-09-01,8
2024-09-08,ORD-002961,Website-Online,SKU-001062,Elara Outer 876,L,1,286000,286000,286000,0,286000,0,286000,2024-09-01,8
2024-09-08,ORD-002983,Website-Online,SKU-001047,Alya Outer 883,S-M,1,419000,419000,419000,0,419000,0,419000,2024-09-01,8
2024-09-08,ORD-002984,Event,SKU-001063,Mika Blouse 889,M,1,289000,289000,217000,72000,217000,36000,181000,2024-09-01,8
2024-09-08,ORD-003002,Website-Online,SKU-000962,Mika Pants 827,L,1,144000,144000,144000,0,144000,0,144000,2024-09-01,8
2024-09-08,ORD-002986,Event,SKU-000877,Nara Top 714,L,1,231000,231000,190000,41000,190000,0,190000,2024-09-01,8
2024-09-08,ORD-002962,Event,SKU-000868,Vela Top 720,L,1,457000,457000,322000,135000,322000,0,322000,2024-09-01,8
2024-09-08,ORD-002980,Website-Online,SKU-000833,Alya Vest 754,S,1,226000,226000,226000,0,226000,0,226000,2024-09-01,8
2024-09-08,ORD-003008,Website-Online,SKU-000893,Orion Outer 004,L,1,236000,236000,236000,0,236000,0,236000,2024-09-01,8
2024-09-08,ORD-002966,Event,SKU-000802,Luna Jacket 723,M,1,413000,413000,229000,184000,229000,0,229000,2024-09-01,8
2024-09-09,ORD-003010,Website-Online,SKU-001051,Cedar Top 885,M,1,264000,264000,264000,0,264000,0,264000,2024-09-01,9
2024-09-09,ORD-003018,Website-Online,SKU-000962,Mika Pants 827,L,1,144000,144000,144000,0,144000,0,144000,2024-09-01,9
2024-09-10,ORD-003027,Website-Online,SKU-001044,Luna Blouse 874,L-XL,1,378000,378000,378000,0,378000,0,378000,2024-09-01,10
2024-09-10,ORD-003028,Website-Online,SKU-000901,Alya Vest 792,XL,1,241000,241000,241000,0,241000,0,241000,2024-09-01,10
2024-09-11,ORD-003036,Website-Online,SKU-001033,Luna Blouse 874,S-M,1,378000,378000,378000,0,378000,0,378000,2024-09-01,11
2024-09-11,ORD-003034,Store,SKU-000743,Luna Shirt 898,L,1,393000,393000,393000,0,393000,0,393000,2024-09-01,11
2024-09-12,ORD-003040,Website-Online,SKU-001065,Nova Dress 783,S,1,227000,227000,227000,0,227000,0,227000,2024-09-01,12
2024-09-13,ORD-003053,Website-Online,SKU-001078,Raka Blouse 905,ALL SIZE,1,170000,170000,170000,0,170000,0,170000,2024-09-01,13
2024-09-13,ORD-003052,Website-Online,SKU-001075,Kairo Dress 647,S,1,313000,313000,313000,0,313000,0,313000,2024-09-01,13
2024-09-13,ORD-003055,Website-Online,SKU-000982,Cedar Jacket 839,XL,1,208000,208000,208000,0,208000,0,208000,2024-09-01,13
2024-09-13,ORD-003044,Store,SKU-000537,Vela Pants 538,M,1,165000,165000,165000,0,165000,0,165000,2024-09-01,13
2024-09-14,ORD-003071,Website-Online,SKU-001090,Mika Shirt 652,M,1,320000,320000,320000,0,320000,0,320000,2024-09-01,14
2024-09-14,ORD-003073,Website-Online,SKU-001041,Raka Tee 880,L-XL,1,418000,418000,418000,0,418000,0,418000,2024-09-01,14
2024-09-14,ORD-003060,Store,SKU-001063,Iris Pants 909,M,1,286000,286000,286000,0,286000,0,286000,2024-09-01,14
2024-09-15,ORD-003078,Website-Online,SKU-001046,Cedar Top 885,XL,1,264000,264000,264000,0,264000,0,264000,2024-09-01,15
2024-09-15,ORD-003081,Website-Online,SKU-001084,Sora Pants 911,L,1,336000,336000,336000,0,336000,0,336000,2024-09-01,15
2024-09-15,ORD-003080,Website-Online,SKU-001093,Vela Top 904,L,1,331000,331000,331000,0,331000,0,331000,2024-09-01,15
2024-09-16,ORD-003091,Website-Online,SKU-001099,Aster Outer 787,S,1,258000,258000,258000,0,258000,0,258000,2024-09-01,16
2024-09-16,ORD-003082,Store,SKU-000797,Nara Outer 913,M,1,509000,509000,509000,0,509000,0,509000,2024-09-01,16
2024-09-16,ORD-003087,Website-Online,SKU-001072,Alya Jacket 900,M,1,310000,310000,310000,0,310000,0,310000,2024-09-01,16
2024-09-16,ORD-003083,Store,SKU-000569,Iris Jacket 516,S,1,157000,157000,157000,0,157000,0,157000,2024-09-01,16
2024-09-16,ORD-003091,Website-Online,SKU-000798,Raka Outer 712,M,1,513000,513000,513000,0,513000,0,513000,2024-09-01,16
2024-09-16,ORD-003091,Website-Online,SKU-000300,Luna Skirt 139,M,1,288000,288000,194000,94000,194000,0,194000,2024-09-01,16
2024-09-16,ORD-003088,Website-Online,SKU-000783,Raven Pants 713,L,1,223000,223000,223000,0,223000,0,223000,2024-09-01,16
2024-09-17,ORD-003098,Store,SKU-000716,Iris Vest 656,ALL SIZE,1,309000,309000,309000,0,309000,0,309000,2024-09-01,17
2024-09-17,ORD-003103,Store,SKU-001106,Alya Dress 921,M,1,272000,272000,272000,0,272000,0,272000,2024-09-01,17
2024-09-17,ORD-003102,Website-Online,SKU-001085,Alya Jacket 900,S,1,310000,310000,310000,0,310000,0,310000,2024-09-01,17
2024-09-18,ORD-003115,Website-Online,SKU-000958,Kairo Blouse 817,S,1,137000,137000,137000,0,137000,0,137000,2024-09-01,18
2024-09-18,ORD-003107,Store,SKU-000798,Nara Tee 872,M,1,546000,546000,546000,0,546000,0,546000,2024-09-01,18
2024-09-18,ORD-003107,Store,SKU-000990,Sora Dress 923,M,1,143000,143000,143000,0,143000,0,143000,2024-09-01,18
2024-09-18,ORD-003115,Website-Online,SKU-001112,Iris Top 655,S,1,310000,310000,310000,0,310000,0,310000,2024-09-01,18
2024-09-18,ORD-003110,Store,SKU-000908,Raven Tee 924,M,1,295000,295000,295000,0,295000,0,295000,2024-09-01,18
2024-09-19,ORD-003116,Website-Online,SKU-001113,Elara Dress 903,M,1,325000,325000,325000,0,325000,0,325000,2024-09-01,19
2024-09-19,ORD-003117,Website-Online,SKU-001115,Luna Vest 878,L,1,266000,266000,266000,0,266000,0,266000,2024-09-01,19
2024-09-19,ORD-003125,Website-Online,SKU-001121,Cedar Jacket 873,S,1,245000,245000,245000,0,245000,0,245000,2024-09-01,19
2024-09-20,ORD-003130,Website-Online,SKU-001126,Vela Outer 928,M,1,338000,338000,338000,0,338000,0,338000,2024-09-01,20
2024-09-20,ORD-003129,Website-Online,SKU-001123,Vela Outer 928,S,1,338000,338000,338000,0,338000,0,338000,2024-09-01,20
2024-09-20,ORD-003134,Website-Online,SKU-001130,Nara Shirt 931,S,1,348000,348000,348000,0,348000,0,348000,2024-09-01,20
2024-09-20,ORD-003132,Store,SKU-000538,Vela Blouse 474,ALL SIZE,1,311000,311000,311000,0,311000,0,311000,2024-09-01,20
2024-09-20,ORD-003131,Store,SKU-000647,Raven Vest 886,L,1,468000,468000,468000,0,468000,0,468000,2024-09-01,20
2024-09-20,ORD-003133,Website-Online,SKU-001095,Kairo Dress 647,L,1,313000,313000,313000,0,313000,0,313000,2024-09-01,20
2024-09-21,ORD-003146,Website-Online,SKU-001072,Alya Jacket 900,M,1,310000,310000,310000,0,310000,0,310000,2024-09-01,21
2024-09-21,ORD-003141,Website-Online,SKU-001135,Nova Top 932,S,1,400000,400000,400000,0,400000,0,400000,2024-09-01,21
2024-09-21,ORD-003139,Website-Online,SKU-001053,Sol Vest 788,XL,1,227000,227000,227000,0,227000,0,227000,2024-09-01,21
2024-09-21,ORD-003139,Website-Online,SKU-001132,Vela Outer 928,XL,1,338000,338000,338000,0,338000,0,338000,2024-09-01,21
2024-09-21,ORD-003144,Website-Online,SKU-000924,Alya Blouse 605,M,1,229000,229000,229000,0,229000,0,229000,2024-09-01,21
2024-09-21,ORD-003142,Website-Online,SKU-001136,Nara Shirt 931,M,1,348000,348000,348000,0,348000,0,348000,2024-09-01,21
2024-09-21,ORD-003139,Website-Online,SKU-001082,Mika Top 902,XL,1,393000,393000,393000,0,393000,0,393000,2024-09-01,21
2024-09-21,ORD-003140,E-Commerce,SKU-001134,Elara Jacket 933,XL,1,218000,218000,218000,0,218000,0,218000,2024-09-01,21
2024-09-21,ORD-003147,Website-Online,SKU-001139,Aster Blouse 927,XL,1,412000,412000,412000,0,412000,0,412000,2024-09-01,21
2024-09-22,ORD-003150,Website-Online,SKU-001143,Nara Shirt 931,L,1,348000,348000,348000,0,348000,0,348000,2024-09-01,22
2024-09-22,ORD-003150,Website-Online,SKU-001142,Aster Blouse 927,L,1,412000,412000,412000,0,412000,0,412000,2024-09-01,22
2024-09-23,ORD-003161,Website-Online,SKU-001131,Nova Top 932,XL,1,400000,400000,400000,0,400000,0,400000,2024-09-01,23
2024-09-23,ORD-003164,Website-Online,SKU-001148,Iris Jacket 930,S,1,333000,333000,333000,0,333000,0,333000,2024-09-01,23
2024-09-23,ORD-003166,Store,SKU-000856,Kairo Pants 937,M,1,338000,338000,338000,0,338000,0,338000,2024-09-01,23
2024-09-23,ORD-003162,Website-Online,SKU-001127,Iris Jacket 930,M,1,333000,333000,333000,0,333000,0,333000,2024-09-01,23
2024-09-24,ORD-003170,Website-Online,SKU-001150,Vela Vest 912,XL,1,216000,216000,216000,0,216000,0,216000,2024-09-01,24
2024-09-25,ORD-003177,Website-Online,SKU-001131,Nova Top 932,XL,1,400000,400000,400000,0,400000,0,400000,2024-09-01,25
2024-09-25,ORD-003174,Website-Online,SKU-001152,Elara Top 934,XL,1,405000,405000,405000,0,405000,379000,26000,2024-09-01,25
2024-09-25,ORD-003173,Website-Online,SKU-001151,Aster Blouse 935,S,1,430000,430000,430000,0,430000,379000,51000,2024-09-01,25
2024-09-26,ORD-003181,Website-Online,SKU-000781,Raka Outer 712,L,1,513000,513000,513000,0,513000,0,513000,2024-09-01,26
2024-09-26,ORD-003183,Store,SKU-001153,Iris Pants 941,L,1,360000,360000,360000,0,360000,0,360000,2024-09-01,26
2024-09-27,ORD-003188,Website-Online,SKU-001126,Vela Outer 928,M,1,338000,338000,338000,0,338000,0,338000,2024-09-01,27
2024-09-27,ORD-003190,Website-Online,SKU-001068,Vela Pants 837,L,1,214000,214000,214000,0,214000,0,214000,2024-09-01,27
2024-09-27,ORD-003192,Website-Online,SKU-001160,Kairo Skirt 450,S,1,264000,264000,264000,0,264000,0,264000,2024-09-01,27
2024-09-27,ORD-003185,Website-Online,SKU-001157,Kairo Jacket 945,L,1,199000,199000,199000,0,199000,0,199000,2024-09-01,27
2024-09-28,ORD-003195,Website-Online,SKU-001161,Kairo Skirt 450,XL,1,264000,264000,264000,0,264000,0,264000,2024-09-01,28
2024-09-30,ORD-003202,Website-Online,SKU-001009,Mika Skirt 789,XL,1,297000,297000,297000,0,297000,0,297000,2024-09-01,30
2024-09-30,ORD-003209,Website-Online,SKU-000603,Luna Outer 893,S,1,206000,206000,131000,75000,131000,0,131000,2024-09-01,30
2024-09-30,ORD-003201,Store,SKU-001167,Sora Tee 954,M,1,275000,275000,275000,0,275000,0,275000,2024-09-01,30
2024-09-30,ORD-003201,Store,SKU-000631,Raka Pants 673,ALL SIZE,1,233000,233000,233000,0,233000,0,233000,2024-09-01,30
2024-09-30,ORD-003199,Store,SKU-001165,Vela Outer 951,M,1,215000,215000,215000,0,215000,0,215000,2024-09-01,30
2024-10-01,ORD-003211,Store,SKU-001171,Iris Pants 683,XL,1,264000,264000,264000,0,264000,0,264000,2024-10-01,1
2024-10-01,ORD-003213,Website-Online,SKU-001152,Elara Top 934,XL,1,405000,405000,405000,0,405000,0,405000,2024-10-01,1
2024-10-02,ORD-003220,Website-Online,SKU-001164,Mika Blouse 942,XL,1,393000,393000,393000,0,393000,349000,44000,2024-10-01,2
2024-10-02,ORD-003215,Website-Online,SKU-001172,Cedar Blouse 595,S,1,791000,791000,437000,354000,437000,0,437000,2024-10-01,2
2024-10-02,ORD-003217,Store,SKU-001129,Mika Skirt 725,L,1,325000,325000,325000,0,325000,0,325000,2024-10-01,2
2024-10-02,ORD-003222,Website-Online,SKU-001174,Sora Outer 960,M,1,304000,304000,304000,0,304000,304000,0,2024-10-01,2
2024-10-03,ORD-003227,Store,SKU-001119,Mika Tee 962,L,1,260000,260000,260000,0,260000,0,260000,2024-10-01,3
2024-10-03,ORD-003226,Website-Online,SKU-000657,Alya Blouse 599,S,1,525000,525000,525000,0,525000,0,525000,2024-10-01,3
2024-10-03,ORD-003227,Store,SKU-000580,Alya Jacket 551,S,1,175000,175000,175000,0,175000,0,175000,2024-10-01,3
2024-10-03,ORD-003226,Website-Online,SKU-001177,Orion Tee 536,S,1,251000,251000,251000,0,251000,0,251000,2024-10-01,3
2024-10-04,ORD-003232,Website-Online,SKU-001181,Elara Vest 969,L-XL,1,573000,573000,250000,323000,250000,0,250000,2024-10-01,4
2024-10-05,ORD-003234,Store,SKU-000870,Orion Dress 972,S,1,347000,347000,347000,0,347000,0,347000,2024-10-01,5
2024-10-07,ORD-003238,Store,SKU-001126,Cedar Skirt 975,M,1,390000,390000,390000,0,390000,0,390000,2024-10-01,7
2024-10-08,ORD-003247,Website-Online,SKU-000495,Sol Outer 376,S,1,465000,465000,185000,280000,185000,0,185000,2024-10-01,8
2024-10-09,ORD-003251,Store,SKU-001165,Vela Outer 951,M,1,215000,215000,215000,0,215000,0,215000,2024-10-01,9
2024-10-09,ORD-003251,Store,SKU-001192,Cedar Outer 978,L,1,385000,385000,385000,0,385000,0,385000,2024-10-01,9
2024-10-10,ORD-003258,Website-Online,SKU-001123,Vela Outer 928,S,1,338000,338000,338000,0,338000,0,338000,2024-10-01,10
2024-10-10,ORD-003260,Website-Online,SKU-000481,Raka Top 378,XL,1,797000,797000,490000,307000,490000,0,490000,2024-10-01,10
2024-10-10,ORD-003257,Store,,Aster Outer 358,,1,219000,219000,219000,0,219000,0,219000,2024-10-01,10
2024-10-11,ORD-003262,Website-Online,SKU-001195,Vela Pants 981,S,1,294000,294000,294000,0,294000,0,294000,2024-10-01,11
2024-10-12,ORD-003263,Website-Online,SKU-000441,Nova Vest 371,L-XL,1,326000,326000,175000,151000,175000,0,175000,2024-10-01,12
2024-10-12,ORD-003263,Website-Online,SKU-001096,Kairo Tee 644,XL,1,316000,316000,316000,0,316000,0,316000,2024-10-01,12
2024-10-15,ORD-003265,Website-Online,SKU-001197,Sora Outer 983,L,1,233000,233000,233000,0,233000,233000,0,2024-10-01,15
2024-10-15,ORD-003270,Website-Online,SKU-001203,Vela Pants 981,M,1,294000,294000,294000,0,294000,259000,35000,2024-10-01,15
2024-10-15,ORD-003271,Website-Online,SKU-001205,Iris Tee 989,XL,1,488000,488000,488000,0,488000,0,488000,2024-10-01,15
2024-10-17,ORD-003272,Website-Online,SKU-001210,Vela Skirt 994,ALL SIZE,4,675000,2700000,675000,0,2700000,0,2700000,2024-10-01,17
2024-10-17,ORD-003272,Website-Online,SKU-001214,Nara Tee 998,S-M,5,684000,3420000,684000,0,3420000,0,3420000,2024-10-01,17
2024-10-18,ORD-003275,Event,SKU-001125,Iris Dress 1000,M,1,391000,391000,391000,0,391000,0,391000,2024-10-01,18
2024-10-21,ORD-003283,Website-Online,SKU-001222,Sol Dress 1006,S,1,345000,345000,345000,0,345000,0,345000,2024-10-01,21
2024-10-22,ORD-003287,Event,SKU-001227,Elara Blouse 1009,S,1,196000,196000,196000,0,196000,0,196000,2024-10-01,22
2024-10-22,ORD-003287,Event,SKU-001163,Nara Pants 948,XL,1,209000,209000,209000,0,209000,0,209000,2024-10-01,22
2024-10-22,ORD-003288,Website-Online,SKU-001228,Sol Dress 1006,L,1,345000,345000,345000,0,345000,345000,0,2024-10-01,22
2024-10-22,ORD-003290,Website-Online,SKU-001230,Raven Skirt 1011,XL,1,390000,390000,390000,0,390000,390000,0,2024-10-01,22
2024-10-22,ORD-003286,Event,SKU-001138,Iris Dress 1000,XL,1,391000,391000,391000,0,391000,0,391000,2024-10-01,22
2024-10-25,ORD-003295,Website-Online,SKU-000292,Sol Dress 231,L,1,437000,437000,172000,265000,172000,0,172000,2024-10-01,25
2024-10-25,ORD-003294,Website-Online,SKU-001232,Vela Vest 912,S,1,216000,216000,124000,92000,124000,0,124000,2024-10-01,25
2024-10-25,ORD-003306,Website-Online,SKU-001053,Sol Vest 788,XL,1,227000,227000,138000,89000,138000,0,138000,2024-10-01,25
2024-10-25,ORD-003305,Website-Online,SKU-000551,Cedar Dress 495,ALL SIZE,1,311000,311000,104000,207000,104000,0,104000,2024-10-01,25
2024-10-25,ORD-003301,Website-Online,SKU-001123,Vela Outer 928,S,1,338000,338000,210000,128000,210000,0,210000,2024-10-01,25
2024-10-25,ORD-003305,Website-Online,SKU-000637,Kairo Vest 527,S,1,764000,764000,476000,288000,476000,0,476000,2024-10-01,25
2024-10-26,ORD-003308,Website-Online,SKU-000962,Mika Pants 827,L,1,144000,144000,99000,45000,99000,0,99000,2024-10-01,26
2024-10-26,ORD-003317,Website-Online,SKU-000675,Raka Skirt 604,M,1,468000,468000,264000,204000,264000,0,264000,2024-10-01,26
2024-10-26,ORD-003309,Website-Online,SKU-001243,Elara Dress 985,L,1,508000,508000,326000,182000,326000,0,326000,2024-10-01,26
2024-10-26,ORD-003314,Website-Online,SKU-001089,Kairo Tee 644,M,1,316000,316000,209000,107000,209000,0,209000,2024-10-01,26
2024-10-26,ORD-003317,Website-Online,SKU-001253,Kairo Tee 999,XL,1,162000,162000,99000,63000,99000,0,99000,2024-10-01,26
2024-10-27,ORD-003330,Website-Online,SKU-001264,Nova Outer 1005,M,1,165000,165000,100000,65000,100000,0,100000,2024-10-01,27
2024-10-27,ORD-003335,Website-Online,SKU-000618,Cedar Jacket 567,ALL SIZE,1,280000,280000,178000,102000,178000,0,178000,2024-10-01,27
2024-10-27,ORD-003332,Website-Online,SKU-000799,Raven Pants 713,S,1,223000,223000,128000,95000,128000,0,128000,2024-10-01,27
2024-10-27,ORD-003335,Website-Online,SKU-001266,Mika Tee 1024,XL,1,236000,236000,236000,0,236000,0,236000,2024-10-01,27
2024-10-27,ORD-003332,Website-Online,SKU-000811,Sora Blouse 709,S,1,205000,205000,117000,88000,117000,0,117000,2024-10-01,27
2024-10-27,ORD-003328,Website-Online,SKU-001198,Sora Outer 983,M,1,233000,233000,143000,90000,143000,0,143000,2024-10-01,27
2024-10-27,ORD-003325,Website-Online,SKU-001259,Mika Shirt 1021,L,1,376000,376000,235000,141000,235000,0,235000,2024-10-01,27
2024-10-28,ORD-003339,Website-Online,SKU-001216,Kairo Outer 1001,L,1,191000,191000,116000,75000,116000,0,116000,2024-10-01,28
2024-10-28,ORD-003338,Website-Online,SKU-001235,Sora Top 1014,L,1,359000,359000,359000,0,359000,0,359000,2024-10-01,28
2024-10-28,ORD-003343,Website-Online,SKU-000529,Aster Jacket 363,M,1,418000,418000,166000,252000,166000,0,166000,2024-10-01,28
2024-10-28,ORD-003340,Website-Online,SKU-001271,Nova Vest 1017,S,1,315000,315000,315000,0,315000,0,315000,2024-10-01,28
2024-10-29,ORD-003349,Website-Online,SKU-001050,Kairo Tee 856,L,1,274000,274000,167000,107000,167000,0,167000,2024-10-01,29
2024-10-29,ORD-003354,Website-Online,SKU-001001,Mika Pants 827,S,1,144000,144000,99000,45000,99000,0,99000,2024-10-01,29
2024-10-29,ORD-003348,Website-Online,SKU-001215,Kairo Tee 999,L,1,162000,162000,99000,63000,99000,0,99000,2024-10-01,29
2024-10-29,ORD-003351,Website-Online,SKU-000910,Cedar Top 756,M,1,468000,468000,292000,176000,292000,0,292000,2024-10-01,29
2024-10-29,ORD-003356,Website-Online,SKU-001282,Iris Blouse 1027,S,1,204000,204000,204000,0,204000,0,204000,2024-10-01,29
2024-10-29,ORD-003345,Website-Online,SKU-001274,Kairo Vest 1002,M,1,191000,191000,117000,74000,117000,0,117000,2024-10-01,29
2024-10-29,ORD-003349,Website-Online,SKU-001069,Aster Outer 787,L,1,258000,258000,157000,101000,157000,0,157000,2024-10-01,29
2024-10-29,ORD-003357,Website-Online,SKU-001270,Nova Blouse 1015,S,1,318000,318000,318000,0,318000,318000,0,2024-10-01,29
2024-10-29,ORD-003356,Website-Online,SKU-001270,Nova Blouse 1015,S,1,318000,318000,318000,0,318000,0,318000,2024-10-01,29
2024-10-29,ORD-003360,Event,SKU-001267,Sora Vest 1028,S,1,389000,389000,389000,0,389000,0,389000,2024-10-01,29
2024-10-29,ORD-003354,Website-Online,SKU-000972,Raven Outer 826,S,1,145000,145000,100000,45000,100000,0,100000,2024-10-01,29
2024-10-30,ORD-003369,Event,SKU-001164,Mika Blouse 942,XL,1,393000,393000,393000,0,393000,0,393000,2024-10-01,30
2024-10-30,ORD-003365,Website-Online,SKU-001287,Raven Shirt 1030,S,1,343000,343000,343000,0,343000,0,343000,2024-10-01,30
2024-10-30,ORD-003366,Website-Online,SKU-001224,Kairo Jacket 945,XL,1,199000,199000,132000,67000,132000,0,132000,2024-10-01,30
2024-10-30,ORD-003371,Event,SKU-001289,Sol Dress 1004,L,1,354000,354000,354000,0,354000,0,354000,2024-10-01,30
2024-10-30,ORD-003370,Website-Online,SKU-001093,Vela Top 904,L,1,331000,331000,236000,95000,236000,0,236000,2024-10-01,30
2024-10-31,ORD-003387,Website-Online,SKU-001273,Sora Top 1014,M,1,359000,359000,359000,0,359000,0,359000,2024-10-01,31
2024-10-31,ORD-003383,Website-Online,SKU-000413,Aster Outer 333,M,1,436000,436000,165000,271000,165000,0,165000,2024-10-01,31
2024-10-31,ORD-003378,Event,SKU-001293,Kairo Skirt 450,M,1,264000,264000,264000,0,264000,0,264000,2024-10-01,31
2024-10-31,ORD-003387,Website-Online,SKU-001096,Kairo Tee 644,XL,1,316000,316000,209000,107000,209000,0,209000,2024-10-01,31
2024-10-31,ORD-003379,Website-Online,SKU-001270,Nova Blouse 1015,S,1,318000,318000,318000,0,318000,0,318000,2024-10-01,31
2024-10-31,ORD-003384,Website-Online,SKU-000547,Nova Top 486,M,1,178000,178000,95000,83000,95000,0,95000,2024-10-01,31
2024-10-31,ORD-003377,Website-Online,SKU-001089,Kairo Tee 644,M,1,316000,316000,209000,107000,209000,0,209000,2024-10-01,31
2024-10-31,ORD-003377,Website-Online,SKU-001090,Mika Shirt 652,M,1,320000,320000,212000,108000,212000,0,212000,2024-10-01,31
2024-10-31,ORD-003381,Website-Online,SKU-001295,Orion Skirt 947,S,1,258000,258000,142000,116000,142000,0,142000,2024-10-01,31
2024-11-01,ORD-003406,Website-Online,SKU-001313,Kairo Pants 1041,S-M,1,451000,451000,451000,0,451000,395000,56000,2024-11-01,1
2024-11-01,ORD-003392,Event,SKU-001300,Sora Blouse 1034,M,1,442000,442000,284000,158000,284000,0,284000,2024-11-01,1
2024-11-01,ORD-003407,Website-Online,SKU-001314,Mika Jacket 1042,S-M,1,406000,406000,406000,0,406000,395000,11000,2024-11-01,1
2024-11-01,ORD-003396,Website-Online,SKU-001305,Vela Blouse 1035,XL,1,242000,242000,242000,0,242000,0,242000,2024-11-01,1
2024-11-01,ORD-003405,Event,SKU-001312,Nara Top 984,XL,1,249000,249000,153000,96000,153000,0,153000,2024-11-01,1
2024-11-01,ORD-003402,Website-Online,SKU-001309,Sol Shirt 1038,M,1,244000,244000,244000,0,244000,0,244000,2024-11-01,1
2024-11-01,ORD-003394,Website-Online,SKU-001302,Raven Vest 1036,S-M,1,425000,425000,425000,0,425000,0,425000,2024-11-01,1
2024-11-01,ORD-003400,Website-Online,SKU-001287,Raven Shirt 1030,S,1,343000,343000,343000,0,343000,0,343000,2024-11-01,1
2024-11-01,ORD-003401,Website-Online,SKU-001308,Sol Shirt 1038,S,1,244000,244000,244000,0,244000,244000,0,2024-11-01,1
2024-11-02,ORD-003416,Website-Online,SKU-000618,Cedar Jacket 567,ALL SIZE,1,280000,280000,157000,123000,157000,0,157000,2024-11-01,2
2024-11-02,ORD-003408,Website-Online,SKU-001235,Sora Top 1014,L,1,359000,359000,359000,0,359000,0,359000,2024-11-01,2
2024-11-02,ORD-003414,Event,SKU-001321,Sora Vest 1028,L,1,389000,389000,218000,171000,218000,0,218000,2024-11-01,2
2024-11-02,ORD-003411,Website-Online,SKU-001319,Raven Vest 1036,L-XL,1,425000,425000,425000,0,425000,0,425000,2024-11-01,2
2024-11-02,ORD-003414,Event,SKU-001320,Aster Top 1043,L,1,223000,223000,151000,72000,151000,0,151000,2024-11-01,2
